,每日PnL,净值,资金占用比例,杠杆倍数
2016-08-09,319.99999999970896,1.6645119999999998,0.0,0.0
2016-08-10,-15000.0,1.6615119999999997,0.05839620779145743,0.97026
2016-08-11,-12000.0,1.6591119999999997,0.058336025536552094,0.96786
2016-08-12,92700.00000000028,1.6776519999999997,0.05879646076778736,0.9864
2016-08-15,153299.9999999997,1.7083119999999998,0.06378577215403276,1.08966
2016-08-16,-12679.999999999927,1.7057759999999997,0.061803050341897196,1.002556
2016-08-17,-18120.00000000021,1.7021519999999997,0.06149612960534666,0.995724
2016-08-18,-15059.999999999764,1.6991399999999999,0.06142815777393269,0.992712
2016-08-19,5840.000000000282,1.700308,0.06145738301531252,0.99388
2016-08-22,-30580.000000000247,1.6941919999999997,0.06128755182411439,0.987764
2016-08-23,300.0,1.6942519999999999,0.06128325656395861,0.987824
2016-08-24,-15380.000000000382,1.6911759999999996,0.06121548555561338,0.984748
2016-08-25,-27839.999999999964,1.6856079999999998,0.0610711387226449,0.97918
2016-08-26,-3339.9999999997362,1.6849399999999997,0.061055325412180846,0.978512
2016-08-29,2879.9999999997,1.6855159999999998,0.061091416515773225,0.979088
2016-08-30,21560.000000000036,1.6898279999999999,0.06119202664413184,0.9834
2016-08-31,16220.000000000027,1.6930719999999997,0.06127252709867036,0.986644
2016-09-01,-41959.99999999981,1.6846799999999997,0.061049220029916675,0.978252
2016-09-02,12200.000000000273,1.6871199999999997,0.06110175921096306,0.980692
2016-09-05,12919.999999999663,1.6897039999999999,0.06117933081770536,0.983276
2016-09-06,47480.00000000015,1.6991999999999998,0.06146059322033899,0.992772
2016-09-07,1799.999999999909,1.6995599999999997,0.06146084869024925,0.993132
2016-09-08,4959.9999999998545,1.7005519999999996,0.06150600510892935,0.994124
2016-09-09,-19159.99999999958,1.6967199999999998,0.06140388514309963,0.990292
2016-09-12,-104760.00000000035,1.6757679999999997,0.06083109356426428,0.96934
2016-09-13,14379.999999999882,1.6786439999999998,0.0,0.0
2016-09-14,0.0,1.6786439999999998,0.0,0.0
2016-09-19,-32120.000000000073,1.6722199999999998,0.07211338221047471,1.156104
2016-09-20,1480.0000000000182,1.6725159999999997,0.07207995618577044,1.155808
2016-09-21,-24479.999999999563,1.6676199999999999,0.07259984888643697,1.160704
2016-09-22,-40320.00000000016,1.6595559999999998,0.07346022671124085,1.168768
2016-09-23,13799.999999999727,1.6623159999999997,0.07317482355941952,1.166008
2016-09-26,73959.99999999994,1.6771079999999996,0.07160097024163026,1.151216
2016-09-27,-29759.999999999673,1.6711559999999999,0.07223340011345442,1.157168
2016-09-28,8399.999999999727,1.6728359999999998,0.07205784667474877,1.155488
2016-09-29,-35680.000000000015,1.6656999999999997,0.07282358167737289,1.162624
2016-09-30,-8679.999999999927,1.6639639999999996,0.0730129257604131,1.16436
2016-10-10,-63639.999999999556,1.651236,0.06386634012339848,1.054584
2016-10-11,-5160.000000000082,1.6502039999999998,0.05884305213173644,0.919392
2016-10-12,9600.000000000091,1.6521239999999997,0.0749371354692505,1.031712
2016-10-13,11040.000000000146,1.6543319999999997,0.07499727986885342,1.03392
2016-10-14,4000.0,1.6551319999999998,0.07501903171469104,1.03472
2016-10-17,-39200.0,1.6472919999999998,0.0748049526131372,1.02688
2016-10-18,69919.99999999971,1.6612759999999998,0.07518538761771075,1.040864
2016-10-19,-14599.999999999636,1.658356,0.07485061108712485,1.18936
2016-10-20,9199.999999999545,1.6601959999999996,0.07431315338670857,1.1824
2016-10-21,14680.000000000018,1.6631319999999996,0.0743482056745947,1.185336
2016-10-24,84680.00000000029,1.680068,0.07464240733113184,1.202272
2016-10-25,-6840.0000000001455,1.6786999999999999,0.07462917733960803,1.200904
2016-10-26,-18679.999999999563,1.674964,0.07456494587346355,1.197168
2016-10-27,-9280.0000000002,1.673108,0.07453061009809289,1.195312
2016-10-28,-3080.000000000018,1.6724919999999999,0.07449865231044453,1.194696
2016-10-31,-10159.999999999764,1.6704599999999998,0.07446600337631551,1.192664
2016-11-01,38959.99999999977,1.678252,0.07461191763811394,1.200456
2016-11-02,-42040.00000000033,1.6698439999999999,0.07445294290963707,1.192048
2016-11-03,53440.00000000033,1.680532,0.07463208079346302,1.202736
2016-11-04,-10519.999999999982,1.678428,0.07459294053721698,1.200632
2016-11-07,7479.999999999927,1.679924,0.0746105180948662,1.202128
2016-11-08,39479.99999999984,1.6878199999999999,0.07475773482954344,1.210024
2016-11-09,-43639.99999999978,1.679092,0.07459603166473308,1.201296
2016-11-10,65359.99999999994,1.692164,0.07483671795405174,1.214368
2016-11-11,60920.00000000016,1.704348,0.07504664540340353,1.226552
2016-11-14,17680.00000000002,1.707884,0.07510936339938779,1.230088
2016-11-15,-8360.00000000031,1.7062119999999998,0.07477392023968886,1.223648
2016-11-16,-2760.0000000000364,1.70566,0.07463405368010037,1.220696
2016-11-17,12520.000000000073,1.708164,0.07467526537264572,1.2232
2016-11-18,-21719.9999999998,1.70382,0.0745918230799028,1.218856
2016-11-21,45279.99999999965,1.7128759999999998,0.07473381610811292,1.227912
2016-11-22,61240.00000000033,1.7251239999999999,0.0749458473709716,1.24016
2016-11-23,6480.000000000018,1.72642,0.07494991948656757,1.241456
2016-11-24,8319.999999999982,1.728084,0.0749674668592499,1.24312
2016-11-25,76039.99999999997,1.7432919999999998,0.07519373690695534,1.258328
2016-11-28,31159.999999999945,1.7495239999999999,0.07529654923281989,1.26456
2016-11-29,59519.99999999989,1.761428,0.07544551352652507,1.276464
2016-11-30,-52039.99999999996,1.75102,0.07528786650066818,1.266056
2016-12-01,46199.99999999982,1.76026,0.07543612875370684,1.275296
2016-12-02,-79159.99999999994,1.7444279999999999,0.0751494472686749,1.259464
2016-12-05,-102280.00000000012,1.7239719999999998,0.057031552716633446,0.983208
2016-12-06,-7079.999999999836,1.722556,0.05699623118203414,0.981792
2016-12-07,11400.0,1.7248359999999998,0.05705307635044723,0.984072
2016-12-08,7200.0,1.726276,0.0570889011954056,0.985512
2016-12-09,48959.99999999994,1.736068,0.05733093404175413,0.995304
2016-12-12,-85799.99999999972,1.7189079999999999,0.056904965245376714,0.978144
2016-12-13,-21320.000000000255,1.7146439999999998,0.05061902062468944,0.818088
2016-12-14,-12279.999999999563,1.712188,0.05051221010776854,0.815072
2016-12-15,-64400.00000000035,1.6993079999999998,0.06154326349313956,0.996608
2016-12-16,-32719.9999999998,1.692764,0.0704215354296287,1.0928
2016-12-19,15699.999999999773,1.6959039999999999,0.07009995848821632,1.08966
2016-12-20,28179.999999999927,1.70154,0.06952318487957966,1.084024
2016-12-21,-61520.00000000007,1.689236,0.07082690636477082,1.096328
2016-12-22,17640.000000000146,1.692764,0.0704504585399973,1.0928
2016-12-23,30779.999999999927,1.6989199999999998,0.06980910225319614,1.086644
2016-12-26,-15339.999999999918,1.695852,0.07012574210485348,1.089712
2016-12-27,799.999999999909,1.6960119999999999,0.07010610773980373,1.089552
2016-12-28,7300.0,1.6974719999999999,0.06996168419862006,1.088092
2016-12-29,-559.9999999999909,1.6973599999999998,0.06997082528161379,1.088204
2016-12-30,279.99999999992724,1.697416,0.06996031615113797,1.088148
2017-01-03,-62979.99999999993,1.6848199999999998,0.07129288588691966,1.100744
2017-01-04,-65640.0,1.671692,0.07272535849905365,1.113872
2017-01-05,14239.999999999918,1.67454,0.0600308144326203,1.00524
2017-01-06,21600.00000000014,1.6788599999999998,0.05961902719702655,1.00092
2017-01-09,-18899.99999999959,1.67508,0.06542374095565585,1.0959
2017-01-10,12239.999999999645,1.677528,0.06518233972845759,1.093452
2017-01-11,25560.00000000022,1.68264,0.06468050206817857,1.08834
2017-01-12,25499.999999999593,1.6877399999999998,0.06418287176934837,1.08324
2017-01-13,-26819.999999999618,1.6823759999999999,0.06470634388507682,1.088604
2017-01-16,13540.000000000327,1.685084,0.07374939172171832,1.194648
2017-01-17,-29640.00000000051,1.6791559999999999,0.07021456017189588,1.081972
2017-01-18,-30159.999999999993,1.673124,0.07083663852768832,1.088004
2017-01-19,-59.999999999989086,1.673112,0.07618019594623672,1.17866
2017-01-20,-5719.999999999527,1.6719680000000001,0.07708812608853757,1.191564
2017-01-23,-17059.999999999854,1.6685560000000002,0.07737248255377703,1.193176
2017-01-24,3079.9999999993815,1.6691719999999999,0.07747362165193282,1.1952
2017-01-25,-1399.9999999994543,1.668892,0.07780731167744827,1.20004
2017-01-26,3499.9999999995453,1.6695919999999997,0.07606495479135021,1.220464
2017-02-03,-35199.99999999991,1.6625519999999998,0.07583762793584801,1.21152
2017-02-06,-8959.999999999854,1.6607599999999998,0.07599489390399576,1.212496
2017-02-07,-10159.999999999854,1.658728,0.07590076251199714,1.209488
2017-02-08,12639.99999999969,1.6612559999999998,0.07625102934165476,1.216752
2017-02-09,15079.999999999745,1.6642719999999998,0.05828133862733977,0.96996
2017-02-10,27000.000000000273,1.6696719999999998,0.05841626379312824,0.97536
2017-02-13,24880.000000000247,1.674648,0.0643849692592115,1.02758
2017-02-14,179.9999999994252,1.6746839999999998,0.06400610503235238,1.021876
2017-02-15,-15300.000000000227,1.6716239999999998,0.06391494738051141,1.018816
2017-02-16,16980.00000000011,1.67502,0.058374467170541254,0.977784
2017-02-17,-27240.000000000055,1.6695719999999998,0.058238638405531486,0.972336
2017-02-20,87719.99999999988,1.6871159999999998,0.05867290690148158,0.98988
2017-02-21,-1379.9999999998363,1.6868399999999997,0.06433236110123071,1.034456
2017-02-22,15660.000000000127,1.6899719999999998,0.06442146970482351,1.037588
2017-02-23,-15379.999999999702,1.686896,0.06436038736235074,1.034512
2017-02-24,4099.999999999591,1.6877159999999998,0.0643838655318786,1.035332
2017-02-27,-40119.999999999665,1.6796919999999997,0.06418390990729253,1.027308
2017-02-28,2199.9999999995453,1.680132,0.06420681232188899,1.027748
2017-03-01,8180.000000000246,1.681768,0.0642518111891771,1.029384
2017-03-02,-26880.0000000002,1.6763919999999999,0.06413344850130519,1.024008
2017-03-03,-6899.999999999818,1.675012,0.07323099774807583,1.12434
2017-03-06,42020.00000000007,1.6834159999999998,0.07342812471783562,1.132744
2017-03-07,11619.999999999845,1.68574,0.07346969283519404,1.135068
2017-03-08,-8139.999999999691,1.684112,0.07342941562081383,1.13344
2017-03-09,-47459.99999999999,1.67462,0.07322262961149395,1.123948
2017-03-10,12219.999999999754,1.6770639999999999,0.07838570263269619,1.212012
2017-03-13,-4519.999999999985,1.6761599999999999,0.07926102520045819,1.224788
2017-03-14,1560.0000000000364,1.676472,0.06448541938069947,1.02932
2017-03-15,-539.9999999998272,1.676364,0.06451577342391032,1.029788
2017-03-16,2439.999999999918,1.6768519999999998,0.06472242034478892,1.033544
2017-03-17,-77879.99999999993,1.661276,0.07395857160399597,1.126096
2017-03-20,22559.999999999854,1.665788,0.07407809397114158,1.02832
2017-03-21,14400.0,1.6686679999999998,0.07415735185189624,1.0312
2017-03-22,-12959.999999999854,1.666076,0.0740860320897726,1.028608
2017-03-23,16959.999999999854,1.669468,0.07417931939995256,1.032
2017-03-24,62240.000000000146,1.6819159999999997,0.0745184420625049,1.044448
2017-03-27,-33019.999999999985,1.675312,0.07432153533192624,1.141428
2017-03-28,-8060.000000000218,1.6736999999999997,0.07428399354723068,1.139816
2017-03-29,-10699.999999999864,1.67156,0.0742284811792577,1.137676
2017-03-30,-53380.00000000029,1.6608839999999998,0.07398845434118217,1.127
2017-03-31,4340.000000000375,1.661752,0.0,0.0
2017-04-05,0.0,1.661752,0.0,0.0
2017-04-06,-3220.0000000001637,1.661108,0.05737664257832724,0.9008
2017-04-07,4540.000000000055,1.662016,0.057409555624013245,0.901708
2017-04-10,-9200.0,1.6601759999999999,0.05735753317720531,0.899868
2017-04-11,9199.999999999909,1.662016,0.057431793677076515,0.901708
2017-04-12,-15940.00000000001,1.6588279999999997,0.05732760720219335,0.89852
2017-04-13,12640.0000000001,1.661356,0.05741863875051464,0.901048
2017-04-14,-43559.999999999854,1.652644,0.057150021420221166,0.892336
2017-04-17,-33459.999999999985,1.6459519999999999,0.07555379500738782,1.140488
2017-04-18,-8660.000000000036,1.6442199999999998,0.06317767695320578,1.03878
2017-04-19,-33899.99999999986,1.6374399999999998,0.06302521008403361,1.032
2017-04-20,-11599.999999999454,1.6351200000000001,0.06119095846176427,0.950048
2017-04-21,1099.9999999995907,1.6353399999999998,0.0611438355326721,0.949828
2017-04-24,38460.000000000175,1.6430319999999998,0.06031551424439694,0.942136
2017-04-25,-17960.000000000262,1.6394399999999998,0.06464719660371836,1.010828
2017-04-26,-4360.000000000082,1.6385679999999998,0.06474165246727631,1.0117
2017-04-27,-10259.999999999673,1.6365159999999999,0.06495701844650464,1.013752
2017-04-28,3359.999999999991,1.6371879999999999,0.06489927851902164,1.01308
2017-05-02,13660.000000000036,1.63992,0.06462242060588322,1.010348
2017-05-03,13140.00000000001,1.642548,0.06434938887630681,1.00772
2017-05-04,19420.00000000003,1.646432,0.06394584167460303,1.003836
2017-05-05,28219.99999999971,1.6520759999999997,0.06335388928838626,0.998192
2017-05-08,23060.0000000004,1.656688,0.06284765749495379,0.99358
2017-05-09,-8480.000000000064,1.654992,0.06303184547115635,0.995276
2017-05-10,26079.999999999927,1.660208,0.062449861704075633,0.99006
2017-05-11,-18360.00000000008,1.656536,0.06280271602911135,0.993732
2017-05-12,-45900.00000000014,1.6473559999999998,0.06370994490565489,1.002912
2017-05-15,-37619.99999999985,1.639832,0.07157811287985598,1.079732
2017-05-16,-96760.00000000009,1.62048,0.0734995556872038,1.095468
2017-05-17,-3579.9999999998363,1.619764,0.07090336616939258,0.957056
2017-05-18,43260.00000000013,1.6284159999999999,0.07220415422103443,1.081064
2017-05-19,-3740.0000000001455,1.627668,0.07227699997788248,1.081812
2017-05-22,33640.00000000033,1.634396,0.07148460960501615,1.075084
2017-05-23,34160.00000000013,1.641228,0.06785163304550007,1.067872
2017-05-24,-11300.0,1.638968,0.06803818012310185,1.069052
2017-05-25,8579.999999999927,1.640684,0.06957712758824978,1.095056
2017-05-26,-3440.0000000000546,1.639996,0.06209898072922129,0.971904
2017-05-31,21299.99999999986,1.644256,0.061972393593211765,0.972804
2017-06-01,49919.999999999796,1.6542400000000002,0.06164014895057549,0.97434
2017-06-02,-51139.999999999825,1.644012,0.06186290611017438,0.971008
2017-06-05,-48460.000000000175,1.63432,0.06175412403935582,0.96306
2017-06-06,19660.000000000175,1.638252,0.06201888354172618,0.969568
2017-06-07,1640.0000000001019,1.6385800000000001,0.06280413528787121,0.98148
2017-06-08,53640.00000000019,1.649308,0.0637241800803731,1.051008
2017-06-09,25619.999999999618,1.654432,0.06383653120829384,1.056132
2017-06-12,-12179.999999999427,1.651996,0.06378320528621136,1.0536960000000002
2017-06-13,-3780.000000000382,1.65124,0.06376662387054577,1.05294
2017-06-14,-67619.99999999962,1.637716,0.06346741437465349,1.0394160000000001
2017-06-15,-15540.000000001139,1.6346079999999998,0.06266823605414877,1.02438
2017-06-16,-26040.00000000019,1.6294,0.06254891371056831,1.019172
2017-06-19,88620.00000000057,1.6471239999999998,0.06295190890303343,1.0368960000000003
2017-06-20,-15320.000000000207,1.6440599999999999,0.062390131747016526,0.977496
2017-06-21,39619.999999999665,1.6519839999999997,0.06257276099526389,0.98542
2017-06-22,-4039.9999999995543,1.651176,0.06251122836087733,0.984612
2017-06-23,41280.000000000065,1.6594319999999998,0.06270179193844641,0.992868
2017-06-26,40919.999999999935,1.6676159999999998,0.0629484485636981,1.001052
2017-06-27,10339.99999999969,1.6696839999999997,0.06298245656064262,1.00312
2017-06-28,-33200.00000000014,1.6630439999999997,0.06282840381853999,0.99648
2017-06-29,30480.0000000002,1.6691399999999998,0.0629768144074194,1.002576
2017-06-30,-7439.999999999964,1.667652,0.06295471717120839,1.001088
2017-07-03,-12739.999999999964,1.665104,0.0629214751751242,0.99854
2017-07-04,-45000.00000000014,1.6561039999999998,0.0627069314487496,0.98954
2017-07-05,82580.00000000006,1.6726199999999998,0.06309545503461636,1.006056
2017-07-06,-3899.9999999998636,1.6718399999999998,0.06307105943152455,1.005276
2017-07-07,-4639.999999999964,1.670912,0.06306816876053319,1.004348
2017-07-10,15559.999999999629,1.6740239999999997,0.06312812719530904,1.00746
2017-07-11,34880.000000000204,1.6809999999999996,0.06325420582986319,1.014436
2017-07-12,-23499.99999999986,1.6762999999999997,0.06314020163455229,1.009736
2017-07-13,69359.99999999977,1.6901719999999996,0.06345351834014529,1.023608
2017-07-14,39939.999999999825,1.6981599999999997,0.06361845762472323,1.031596
2017-07-17,-46659.99999999931,1.6888279999999998,0.06329056600198482,1.022264
2017-07-18,-20340.000000000648,1.6847599999999996,0.05596714072034,0.942912
2017-07-19,79200.0,1.7005999999999997,0.05637727860755029,0.958752
2017-07-20,12240.000000000327,1.7030479999999997,0.05643998290124531,0.9612
2017-07-21,-50400.00000000082,1.6929679999999996,0.0561423488217143,0.950472
2017-07-24,41040.00000000033,1.7011759999999996,0.05635395749763694,0.95868
2017-07-25,-36359.99999999967,1.6939039999999999,0.05616658323021849,0.951408
2017-07-26,-19440.000000000327,1.6900159999999995,0.05606574138943064,0.94752
2017-07-27,1800.0,1.6903759999999997,0.0560750980846865,0.94788
2017-07-28,4679.999999999836,1.6913119999999995,0.056099406851012716,0.948816
2017-07-31,22400.000000000273,1.6957919999999997,0.05507826431543493,0.883888
2017-08-01,48480.00000000011,1.7054879999999997,0.05532520897244661,0.893584
2017-08-02,1320.0000000000728,1.7057519999999997,0.05532171147974618,0.893848
2017-08-03,-47040.00000000033,1.6963439999999996,0.05507788514593739,0.88444
2017-08-04,-33239.99999999996,1.6896959999999996,0.05487813192432249,0.877792
2017-08-07,29760.000000000036,1.6956479999999996,0.05508124327690654,0.883744
2017-08-08,-119.99999999970896,1.6956239999999996,0.05507692743202504,0.88372
2017-08-09,-14000.000000000364,1.6928239999999997,0.05502398359191506,0.88092
2017-08-10,-25760.000000000036,1.6876719999999996,0.05485520883204795,0.875768
2017-08-11,-74439.99999999959,1.6727839999999996,0.054399946436599116,0.86088
2017-08-14,-380.0000000003347,1.6727079999999996,0.057654964285458084,0.914108
2017-08-15,-5019.999999999891,1.6717039999999996,0.05769935347406001,0.91422
2017-08-16,7759.999999999718,1.6732559999999994,0.05747801890445935,0.911676
2017-08-17,-14359.999999999945,1.6703839999999994,0.05806276880046745,0.919316
2017-08-18,-3619.999999999527,1.6696599999999995,0.07229179593450165,1.005856
2017-08-21,57759.999999999854,1.6812119999999995,0.07261961013840017,1.017408
2017-08-22,-18240.000000000146,1.6775639999999996,0.07251657760896159,1.01376
2017-08-23,-40640.000000000146,1.6694359999999997,0.07228539458835201,1.005632
2017-08-24,-29279.999999999563,1.6635799999999996,0.0721174334868176,0.999776
2017-08-25,62879.99999999956,1.6761559999999998,0.07247669071375219,1.012352
2017-08-28,52920.00000000021,1.6867399999999995,0.0612273616562126,0.981404
2017-08-29,-5060.000000000082,1.6857279999999997,0.06119079709182028,0.980392
2017-08-30,-6540.0000000002365,1.6844199999999996,0.06118146305553249,0.979084
2017-08-31,-1379.9999999998363,1.6841439999999994,0.06118963699066114,0.978808
2017-09-01,8499.999999999864,1.6858439999999995,0.06125933360382101,0.980508
2017-09-04,5800.0,1.6870039999999995,0.06129545632375503,0.981668
2017-09-05,20920.00000000003,1.6911879999999995,0.061400956014352054,0.985852
2017-09-06,-12339.999999999782,1.6887199999999996,0.06135610403145579,0.983384
2017-09-07,-33620.000000000255,1.6819959999999994,0.061180597337924726,0.97666
2017-09-08,-6499.999999999773,1.6806959999999993,0.06115237972839826,0.97536
2017-09-11,20939.999999999964,1.6848839999999994,0.06130050496057891,0.979548
2017-09-12,14479.99999999979,1.6877799999999994,0.06135970327886339,0.982444
2017-09-13,-2360.000000000082,1.6873079999999994,0.06136548869560273,0.981972
2017-09-14,-19299.999999999818,1.6834479999999994,0.061276808074855915,0.978112
2017-09-15,-7199.999999999636,1.6820079999999995,0.06112836562013975,0.97548
2017-09-18,34640.000000000146,1.6889359999999995,0.06133063656645368,0.982408
2017-09-19,-35300.00000000018,1.6818759999999995,0.06113130813448793,0.975348
2017-09-20,18279.99999999997,1.6855319999999996,0.0612478908736233,0.979004
2017-09-21,-7360.000000000082,1.6840599999999997,0.06117886536109166,0.977532
2017-09-22,-16620.00000000003,1.6807359999999996,0.06107238733507227,0.974208
2017-09-25,-28479.999999999927,1.6750399999999996,0.06089636068392398,0.968512
2017-09-26,12740.000000000418,1.6775879999999996,0.06569002639503861,1.102008
2017-09-27,-16800.0,1.6742279999999996,0.06562116987650429,1.098648
2017-09-28,18359.999999999673,1.6778999999999995,0.05479706776327554,0.91944
2017-09-29,21839.99999999978,1.6822679999999997,0.05491443693870419,0.923808
2017-10-09,47520.00000000044,1.6917719999999996,0.05516771763570979,0.933312
2017-10-10,9739.999999999873,1.6937199999999997,0.060408804288784465,0.96942
2017-10-11,-2960.0000000001273,1.6931279999999997,0.06036840687768439,0.968828
2017-10-12,10300.000000000091,1.6951879999999995,0.060411564970964886,0.970888
2017-10-13,29660.000000000036,1.7011199999999995,0.060583380361173826,0.97682
2017-10-16,-36579.99999999993,1.6938039999999996,0.06035862472871715,0.969504
2017-10-17,-10339.999999999873,1.6917359999999997,0.061587056136418454,0.989156
2017-10-18,34939.99999999974,1.6987239999999995,0.06659492654486546,1.131264
2017-10-19,-3479.9999999998363,1.6980279999999994,0.0665812342317088,1.130568
2017-10-20,-35540.00000000006,1.6909199999999995,0.06159321552764178,0.989252
2017-10-23,-4560.000000000264,1.6900079999999993,0.061813056506241415,0.992036
2017-10-24,20419.99999999998,1.6940919999999995,0.06182511929694493,0.994888
2017-10-25,-1919.9999999998909,1.6937079999999995,0.06201909656209927,0.997624
2017-10-26,28859.999999999854,1.6994799999999994,0.06226615199943515,1.00522
2017-10-27,51340.000000000415,1.7097479999999994,0.0579306424104605,0.990468
2017-10-30,-42480.00000000025,1.7012519999999993,0.057720549336606246,0.981972
2017-10-31,-7859.9999999998545,1.6996799999999994,0.06210561988138947,1.003536
2017-11-01,-3920.0000000002547,1.6988959999999993,0.06195034893248324,1.000624
2017-11-02,15340.000000000055,1.7019639999999994,0.06180694773802504,1.000412
2017-11-03,6060.000000000082,1.7031759999999994,0.06143111457653234,0.995384
2017-11-06,-9100.0,1.7013559999999992,0.061974331062987435,1.002604
2017-11-07,32739.999999999964,1.7079039999999992,0.0623231282320318,1.012304
2017-11-08,-9280.000000000018,1.7060479999999993,0.06241934576283906,1.012576
2017-11-09,9900.000000000044,1.7080279999999992,0.06276894758165559,1.019308
2017-11-10,50740.00000000005,1.7181759999999993,0.05877092917140039,1.009788
2017-11-13,16439.999999999643,1.7214639999999992,0.058849676786735035,1.013076
2017-11-14,-29339.999999999643,1.7155959999999992,0.05870612894877352,1.00716
2017-11-15,-31020.000000000575,1.7093919999999994,0.05867419526942916,1.002972
2017-11-16,47279.99999999997,1.7188479999999993,0.058901543359273216,1.012428
2017-11-17,52259.99999999981,1.7292999999999994,0.059149945064476975,1.02288
2017-11-20,800.0000000001364,1.729459999999999,0.06277293490453671,1.034516
2017-11-21,69559.99999999972,1.743371999999999,0.06321335893888398,1.0507
2017-11-22,26800.000000000502,1.7487319999999993,0.06311073394894132,1.052636
2017-11-23,-78680.00000000012,1.732995999999999,0.06192775978709706,1.02354
2017-11-24,-4060.000000000173,1.7321839999999993,0.06200542205677921,1.024232
2017-11-27,-27639.99999999978,1.7266559999999993,0.061419993328144136,1.011424
2017-11-28,-42500.000000000364,1.7181559999999991,0.05799259205799708,0.946304
2017-11-29,-9360.000000000036,1.716283999999999,0.058002148828515586,0.945296
2017-11-30,-28079.999999999927,1.7106679999999992,0.05748771824807621,0.933824
2017-12-01,-25819.99999999989,1.705503999999999,0.061646997016717664,1.00116
2017-12-04,-10480.000000000018,1.7034079999999991,0.07738984435907313,1.218524
2017-12-05,37940.00000000023,1.7109959999999993,0.07647615774671598,1.210936
2017-12-06,-27600.0,1.705475999999999,0.06155161374302544,1.000692
2017-12-07,53780.00000000002,1.7162319999999993,0.07545399456483742,1.197596
2017-12-08,-79819.99999999994,1.7002679999999992,0.07718453796695583,1.21356
2017-12-11,-101100.00000000023,1.6800479999999993,0.07940901688523189,1.23378
2017-12-12,32600.0,1.6865679999999994,0.07088629690590598,0.996288
2017-12-13,-37600.0,1.6790479999999992,0.07174122478928538,1.003808
2017-12-14,-7519.999999999709,1.6775439999999993,0.07155374762152292,1.000288
2017-12-15,35840.000000000146,1.6847119999999993,0.07073873754089723,0.99312
2017-12-18,-619.9999999999818,1.6845879999999993,0.06207419262157871,0.9964
2017-12-19,-72159.99999999999,1.6701559999999993,0.06350927697771948,1.010832
2017-12-20,17820.000000000073,1.6737199999999994,0.0631249671390675,1.007268
2017-12-21,-49959.99999999999,1.6637279999999994,0.06413764750007216,1.01726
2017-12-22,-9059.999999999854,1.6619159999999993,0.07212725552916034,0.998912
2017-12-25,64959.999999999854,1.6749079999999994,0.07063695438794253,0.98592
2017-12-26,-45919.99999999971,1.6657239999999995,0.07168803475245601,0.995104
2017-12-27,50559.999999999854,1.6758359999999994,0.07053138851295714,0.984992
2017-12-28,-39840.000000000146,1.6678679999999995,0.07144162487678883,0.99296
2017-12-29,-59840.000000000146,1.6558999999999995,0.0728252672262818,1.004928
2018-01-02,-9759.999999999854,1.6539479999999993,0.0,0.0
2018-01-03,30559.999999999854,1.6600599999999994,0.07388494391768974,1.022112
2018-01-04,10440.000000000327,1.6621479999999995,0.06686220480968001,1.00884
2018-01-05,5039.999999999782,1.6631559999999994,0.06687651669476585,1.009848
2018-01-08,14839.999999999964,1.6661239999999995,0.06540017429675103,1.038184
2018-01-09,37120.00000000016,1.6735479999999994,0.06555461809281839,1.045608
2018-01-10,17300.000000000047,1.6770079999999994,0.06561213780733308,1.049068
2018-01-11,919.9999999997544,1.6771919999999994,0.06562382839889533,1.049252
2018-01-12,26620.00000000003,1.6825159999999995,0.06572214469282911,1.054576
2018-01-15,-6980.000000000153,1.6811199999999995,0.06563267345579141,1.05318
2018-01-16,38400.00000000045,1.6887999999999996,0.06579493131217436,1.06086
2018-01-17,-8020.000000000073,1.6871959999999997,0.06574553282487632,1.059256
2018-01-18,44619.99999999975,1.6961199999999994,0.063334433884395,1.074228
2018-01-19,-1619.9999999994798,1.6957959999999996,0.06371733392459944,1.080516
2018-01-22,41339.99999999964,1.7040639999999994,0.06389337489671752,1.088784
2018-01-23,71579.99999999997,1.7183799999999994,0.06419418289319012,1.1031
2018-01-24,-3539.9999999997817,1.7176719999999994,0.06417942424397675,1.102392
2018-01-25,-25780.00000000011,1.7125159999999995,0.05539989115430165,0.897636
2018-01-26,23959.999999999945,1.7173079999999994,0.055529002368823785,0.902428
2018-01-29,-78940.00000000015,1.7015199999999995,0.0550764963091824,0.88664
2018-01-30,-40039.99999999987,1.6935119999999995,0.05485962898402848,0.878632
2018-01-31,43079.99999999988,1.7021279999999994,0.06322086235582755,1.0761
2018-02-01,42879.99999999993,1.7107039999999993,0.05365019313686064,0.870036
2018-02-02,16500.00000000009,1.7140039999999994,0.053822604848063386,0.874632
2018-02-05,20479.999999999927,1.7180999999999993,0.0538999126942553,0.878216
2018-02-06,-34579.999999999825,1.7111839999999994,0.05220679950256666,0.84786
2018-02-07,-80319.99999999988,1.6951199999999993,0.07480673934588705,1.177456
2018-02-08,-69280.00000000012,1.6812639999999994,0.06563062077103896,0.91952
2018-02-09,268400.0000000002,1.7349439999999996,0.06872493867237216,1.10456
2018-02-12,-82960.00000000003,1.7183519999999994,0.07049526523087239,1.121152
2018-02-13,-83439.99999999959,1.7016639999999996,0.07210448126069544,1.135968
2018-02-14,-44000.0,1.6928639999999995,0.07301803334467508,1.144768
2018-02-22,-105360.00000000022,1.6717919999999995,0.07531080421487843,1.16584
